id,timestamp,target_id,energy,time,peak_power,peak_current,peak_voltage,n_samples,avg_power,avg_current,avg_voltage
ddbddcb6eabd11e58d2ab827ebddf51e,1458053689455.0,pi0,2918.7035260048933,7575.910476190476,0.6034493446350098,0.111328125,5.52490234375,636376480,0.3852610897631085,0.0717939636649114,5.366085360540222
ddbdf912eabd11e58d2ab827ebddf51e,1458053689458.0,pi1,921.9320479393289,7575.910916666667,0.1794719696044922,0.033203125,5.55908203125,636376518,0.12169256714873976,0.022525793670333513,5.402277074943285
ddbe0d58eabd11e58d2ab827ebddf51e,1458053689459.0,pi2,1754.9271240032144,7575.912476190476,0.36652565002441406,0.06787109375,5.49072265625,636376648,0.23164564394303486,0.04327516116049652,5.352767730609333
e770f798eabd11e58d2ab827ebddf51e,1458053705730.0,pi1,923.897935917193,7592.153214285714,0.1794719696044922,0.033203125,5.55908203125,637740870,0.12169116057599415,0.022525640736657075,5.40225131872435
e77111e2eabd11e58d2ab827ebddf51e,1458053705731.0,pi2,1758.6860527513,7592.153619047619,0.36652565002441406,0.06787109375,5.49072265625,637740904,0.2316452143880506,0.04327513100212814,5.352761541243376
ed9118ceeabd11e58d2ab827ebddf51e,1458053716006.0,pi0,2928.8818268275118,7602.410726190476,0.6034493446350098,0.111328125,5.52490234375,638602501,0.38525698391135954,0.07179361008492932,5.366054742754717
ed913a84eabd11e58d2ab827ebddf51e,1458053716008.0,pi1,925.1405801016801,7602.411297619047,0.1794719696044922,0.033203125,5.55908203125,638602549,0.12169041424941311,0.022525575285359336,5.402233907965342
ed9155beeabd11e58d2ab827ebddf51e,1458053716009.0,pi2,1761.0552754980042,7602.411666666667,0.36652565002441406,0.06787109375,5.49072265625,638602581,0.23164429298395936,0.043274985779953194,5.352758223910625
f06287b8eabd11e58d2ab827ebddf51e,1458053720735.0,pi0,2930.6940343268143,7607.129988095238,0.6034493446350098,0.111328125,5.52490234375,638998919,0.38525620554837336,0.0717935138711601,5.366051106244461
f062a572eabd11e58d2ab827ebddf51e,1458053720736.0,pi1,925.7128158099027,7607.130547619047,0.1794719696044922,0.033203125,5.55908203125,638998966,0.12169014453152,0.022525549665481336,5.4022280872526265
