61593586cc0811e593eeb827ebddf51e,1454677206795.0,minion,0.00013620157369545528,3.402142857142857,0.006095888614654541,0.0078076171875,0.796875,285780,4.003405483385207e-05,5.1308435876154733e-05,0.7802453943893686
61768d34cc0811e593eeb827ebddf51e,1454677207159.0,cluster,0.0001643475784574236,3.7730357142857143,0.006210601329803466,0.0079248046875,0.7939453125,316935,4.3558447601002044e-05,5.568939054439396e-05,0.7821638062615363
619aff20cc0811e593eeb827ebddf51e,1454677207160.0,master,0.0001611372000830514,3.7709761904761905,0.0061072826385498045,0.0078369140625,0.79833984375,316762,4.273089829896363e-05,5.4671724527208125e-05,0.7815861390388328
61a83802cc0811e593eeb827ebddf51e,1454677207162.0,minion,0.0001513317903450557,3.7686190476190475,0.006095888614654541,0.0078076171875,0.796875,316564,4.0155767519315774e-05,5.146933903965707e-05,0.7801658306554915
61c64f04cc0811e593eeb827ebddf51e,1454677207682.0,cluster,0.00018689918747970036,4.293440476190476,0.006210601329803466,0.0079248046875,0.7939453125,360649,4.3531333091994796e-05,5.5654428175837166e-05,0.7821686022108754
61d3a320cc0811e593eeb827ebddf51e,1454677207683.0,master,0.00018342680505343845,4.292619047619048,0.0061072826385498045,0.0078369140625,0.7998046875,360580,4.2730743869568e-05,5.467131784642105e-05,0.7815886863807096
61ed9ac8cc0811e593eeb827ebddf51e,1454677207685.0,minion,0.0001718831478697913,4.2903095238095235,0.006095888614654541,0.0078076171875,0.796875,360386,4.006311127808092e-05,5.135033653586016e-05,0.7801812701563393
620bcd54cc0811e593eeb827ebddf51e,1454677208136.0,cluster,0.0002069495027405875,4.748095238095238,0.006210601329803466,0.0079248046875,0.79541015625,398840,4.3585794379223124e-05,5.572132083432579e-05,0.7822061125702036
621905becc0811e593eeb827ebddf51e,1454677208139.0,master,0.00020303734251431055,4.74602380952381,0.0061072826385498045,0.0078369140625,0.7998046875,398666,4.2780514945347946e-05,5.473221455272082e-05,0.7816300002108595
62264c60cc0811e593eeb827ebddf51e,1454677208141.0,minion,0.0001906332605225699,4.744857142857143,0.006095888614654541,0.0078076171875,0.796875,398568,4.017681771716714e-05,5.149372252664539e-05,0.7802075877442024
